Displacement:0,Displacement:1,Displacement:2,Strain vectors:0,Strain vectors:1,Strain vectors:2,Stress vectors:0,Stress vectors:1,Stress vectors:2,Max shear stress (Tresca),Maximum Principal stress,Median Principal stress,Minimum Principal stress,Von Mises stress,Temperature,Points:0,Points:1,Points:2,Point ID
0,0,0,7.45106e-07,-5.74231e-07,-0.0154214,21.5143,21.5124,-0.190981,10.9483,21.6097,21.5128,-0.286816,21.8482,213,5.50578,14.5945,-0.1,2129
0,0,0,1.41057e-07,3.07665e-06,-0.0153408,21.6508,21.6549,0.0598177,10.923,21.7791,21.6534,-0.0669955,21.7835,213,5.23253,15.2034,-0.1,2130
0,0,0,3.86725e-07,1.53971e-07,-0.0153674,21.6031,21.6028,-0.0255695,11.0188,21.8076,21.6026,-0.229885,21.9357,213,4.89598,16.2167,-0.1,2131
0,0,0,1.51206e-10,2.47065e-10,-0.015408,21.5349,21.5349,-0.150469,10.991,21.6832,21.5349,-0.298817,21.9083,213,5.84614,15.9702,-0.1,2132
0,0,0,2.33493e-10,1.4936e-10,-0.0153949,21.5565,21.5565,-0.110336,10.996,21.7191,21.5565,-0.272936,21.9112,213,4.55562,14.841,-0.1,2133
0,0,0,-1.05027e-07,1.55425e-06,-0.0155547,21.2964,21.2987,-0.59523,11.1486,21.4992,21.2985,-0.797903,22.1975,213,6.30125,16.6931,-0.1,2134
0,0,0,1.27857e-10,1.62412e-10,-0.0154297,21.4993,21.4993,-0.216568,10.9478,21.5892,21.4993,-0.306444,21.8508,213,13.1899,5.40494,-0.1,2135
0,0,0,1.23497e-06,-3.78655e-07,-0.0154227,21.5139,21.5116,-0.19391,10.9096,21.5693,21.5121,-0.249793,21.7905,213,12.5778,6.05051,-0.1,2136
0,0,0,1.37678e-10,1.42014e-10,-0.0154279,21.5023,21.5023,-0.210955,10.9223,21.5679,21.5023,-0.276585,21.8118,213,13.6816,6.33493,-0.1,2137
0,0,0,1.3397e-10,1.75914e-10,-0.0154375,21.4866,21.4866,-0.240228,10.9843,21.6075,21.4866,-0.36109,21.9084,213,13.865,5.08198,-0.1,2138
0,0,0,4.33217e-07,2.83766e-06,-0.0154177,21.5251,21.5285,-0.174452,10.9643,21.6393,21.5291,-0.289243,21.8736,213,12.7612,4.79756,-0.1,2139
0,0,0,1.5685e-10,1.74991e-10,-0.0154418,21.4794,21.4794,-0.253568,11.0207,21.6337,21.4794,-0.40782,21.9648,213,14.5448,4.85209,-0.1,2140
0,0,0,-4.13753e-07,-1.66717e-07,-0.015405,21.5384,21.5387,-0.142178,11.0252,21.7237,21.5379,-0.32667,21.9581,213,14.1162,4.24471,-0.1,2141
0,0,0,1.71337e-10,1.66917e-10,-0.0154309,21.4974,21.4974,-0.220119,11.0208,21.6594,21.4974,-0.382156,21.961,213,15.1534,5.23591,-0.1,2142
0,0,0,-3.28537e-07,-7.92419e-07,-0.015433,21.4916,21.491,-0.228432,11.0861,21.7172,21.492,-0.455016,22.0605,213,15.4046,4.39864,-0.1,2143
0,0,0,1.59637e-10,1.34659e-10,-0.0154274,21.5031,21.5031,-0.209614,10.9504,21.5971,21.5031,-0.30361,21.8539,213,14.6134,6.47247,-0.1,2144
0,0,0,-9.76462e-07,3.62867e-07,-0.015415,21.5211,21.523,-0.172752,10.9862,21.6613,21.5212,-0.311087,21.9026,213,15.4469,6.69236,-0.1,2145
0,0,0,1.72555e-10,1.45246e-10,-0.0154247,21.5076,21.5076,-0.201192,10.9896,21.6428,21.5076,-0.336438,21.912,213,15.1271,5.90926,-0.1,2146
0,0,0,-1.55311e-06,-9.59246e-09,-0.0154062,21.5333,21.5354,-0.147284,11.0573,21.7512,21.5337,-0.363452,22.0067,213,15.9869,5.4558,-0.1,2147
0,0,0,-1.17892e-07,1.34675e-06,-0.0154162,21.5234,21.5255,-0.173204,10.9082,21.5839,21.5244,-0.232562,21.7868,213,14.0014,7.11804,-0.1,2148
0,0,0,-8.68696e-08,1.09129e-06,-0.0154191,21.5183,21.5199,-0.18256,10.9915,21.66,21.5188,-0.323094,21.9128,213,4.86278,5.95279,-0.1,2149
0,0,0,1.50675e-06,1.97431e-07,-0.0153818,21.583,21.5811,-0.0675596,10.959,21.7156,21.5834,-0.202458,21.8523,213,4.60816,6.93972,-0.1,2150
0,0,0,1.65919e-10,1.30739e-10,-0.0154245,21.5078,21.5078,-0.200816,10.9484,21.6018,21.5078,-0.294859,21.8498,213,5.38533,6.7153,-0.1,2151
0,0,0,-1.58487e-07,1.30993e-06,-0.0154217,21.5142,21.5163,-0.190133,10.9109,21.5737,21.5147,-0.248074,21.7924,213,6.04765,7.39069,-0.1,2152
0,0,0,1.43624e-10,1.33883e-10,-0.015433,21.494,21.494,-0.226517,10.9273,21.561,21.494,-0.293548,21.8211,213,6.30227,6.40376,-0.1,2153
0,0,0,2.20442e-07,5.15947e-07,-0.0154435,21.4781,21.4786,-0.257504,10.9839,21.5945,21.4779,-0.373226,21.9097,213,6.16861,5.1575,-0.1,2154
0,0,0,1.51011e-10,2.47952e-10,-0.0154272,21.5034,21.5034,-0.209024,11.0393,21.6865,21.5034,-0.392139,21.9877,213,5.97922,4.31292,-0.1,2155
0,0,0,2.97344e-06,2.41965e-07,-0.0154499,21.4757,21.4718,-0.272792,11.027,21.6271,21.4744,-0.426853,21.978,213,5.45056,4.8838,-0.1,2156
0,0,0,6.69661e-07,8.53865e-07,-0.0154281,21.5054,21.5057,-0.209086,11.0787,21.7275,21.5045,-0.429945,22.0468,213,4.69954,4.46543,-0.1,2157
0,0,0,2.27669e-10,1.82205e-10,-0.0154465,21.4718,21.4718,-0.267673,11.0314,21.6335,21.4718,-0.42936,21.9824,213,4.88893,5.31001,-0.1,2158
0,0,0,2.56161e-10,1.69647e-10,-0.0154056,21.539,21.539,-0.142937,11.0607,21.7587,21.539,-0.362647,22.0123,213,4.11177,5.53442,-0.1,2159
0,0,0,3.11967e-07,4.74515e-08,-0.0154287,21.5021,21.5017,-0.212765,10.9088,21.5535,21.5016,-0.264125,21.7918,213,7.08916,6.39357,-0.1,2160
0,0,0,-4.22557e-09,2.25944e-06,-0.0154382,21.4891,21.4923,-0.238746,10.9482,21.5739,21.4913,-0.322529,21.8552,213,6.42684,5.71818,-0.1,2161
0,0,0,1.12993e-10,2.04281e-10,-0.0154247,21.5075,21.5075,-0.201342,10.9572,21.6103,21.5075,-0.304124,21.8632,213,6.95549,5.14731,-0.1,2162
0,0,0,-6.69816e-08,6.82343e-08,-0.0153825,21.5768,21.577,-0.072559,10.8874,21.6397,21.5768,-0.135195,21.7435,213,5.63076,10.4651,-0.1,2163
0,0,0,1.63031e-10,6.57263e-11,-0.0153939,21.5581,21.5581,-0.107504,10.8785,21.6038,21.5581,-0.153189,21.7342,213,6.02918,9.88546,-0.1,2164
0,0,0,1.83858e-10,6.47354e-11,-0.0153668,21.6026,21.6026,-0.0247885,10.9043,21.6932,21.6026,-0.115386,21.7634,213,5.10012,9.93243,-0.1,2165
0,0,0,-1.46643e-06,-4.79746e-10,-0.0153836,21.5706,21.5726,-0.0783717,10.9112,21.6582,21.5707,-0.164144,21.7788,213,5.1461,11.0024,-0.1,2166
0,0,0,-5.50407e-07,1.77351e-07,-0.015403,21.5418,21.5428,-0.135768,10.8829,21.5864,21.5418,-0.17938,21.7435,213,6.07515,10.9554,-0.1,2167
0,0,0,4.83859e-06,5.11767e-09,-0.0152893,21.7446,21.7378,0.219483,10.9884,21.967,21.7446,-0.00972921,21.8664,213,3.70339,10.4928,-0.1,2168
0,0,0,-2.1946e-06,-1.31061e-08,-0.0153694,21.5916,21.5947,-0.0363661,10.9795,21.7588,21.5914,-0.200293,21.8759,213,4.21928,11.038,-0.1,2169
0,0,0,-1.70495e-06,4.51147e-08,-0.0153401,21.6413,21.6438,0.0539666,10.9647,21.8137,21.6412,-0.115819,21.8438,213,4.18582,9.96686,-0.1,2170
0,0,0,3.48847e-08,7.31917e-07,-0.0153922,21.5622,21.5631,-0.101059,10.9553,21.6863,21.5624,-0.224389,21.849,213,4.66367,11.5283,-0.1,2171
0,0,0,1.97224e-10,6.71917e-11,-0.0153426,21.6423,21.6423,0.0489493,10.9262,21.7719,21.6423,-0.0806231,21.788,213,4.58424,9.38718,-0.1,2172
0,0,0,1.45612e-06,-4.40861e-08,-0.0153576,21.6222,21.6201,0.00578668,10.9684,21.7813,21.6222,-0.155433,21.8576,213,15.9249,11.1547,-0.1,2173
0,0,0,1.26961e-06,4.92256e-07,-0.0156123,21.2042,21.2031,-0.770441,11.3438,21.5602,21.2041,-1.12743,22.5117,213,17.0419,11.2204,-0.1,2174
